,r,p-val
LH_Default_PFC_36,-0.16940249224969708,0.32329642206752873
LH_Default_PFC_37,-0.23434756771387813,0.16891219101703728
LH_Default_PFC_38,-0.18375731003135481,0.2833602642606587
LH_Default_PFC_39,0.04526569327766033,0.7932108720004922
LH_Default_PFC_40,0.14133474782484332,0.4109516770523082
LH_Default_PFC_41,-0.14230826195651908,0.4077034811562916
LH_Default_PFC_42,-0.03920207317608722,0.8204249074920151
LH_Default_PFC_43,-0.0399910458299184,0.8168715009586743
LH_Default_PFC_44,-0.14457303256190637,0.4002037249684396
LH_Default_PFC_45,0.007586398718655218,0.9649741237460595
LH_Default_PFC_46,-0.3266180397004756,0.05186633399119402
LH_Default_PFC_47,-0.03898985937441943,0.8213812887245295
LH_Default_PFC_48,0.10993039738374698,0.5233151943769463
LH_Default_PFC_49,-0.1999265780619048,0.2423738899894018
LH_Default_PFC_50,-0.11376715173507326,0.5088285586823493
LH_Default_pCunPCC_1,0.21381061042443303,0.21052281105663354
LH_Default_pCunPCC_2,-0.01253493984224036,0.942157765889008
LH_Default_pCunPCC_3,0.08875590890396648,0.6067213062253836
LH_Default_pCunPCC_4,0.07814940081164035,0.65051834421534
LH_Default_pCunPCC_5,0.13213365566431629,0.44236833678623955
LH_Default_pCunPCC_6,-0.19584673435789285,0.25231777037027064
LH_Default_pCunPCC_7,0.08195510165488151,0.6346606033652208
LH_Default_pCunPCC_8,0.00881714978979479,0.9592962133335083
LH_Default_pCunPCC_9,-0.05162062909691029,0.7649458037580568
LH_Default_pCunPCC_10,-0.17629654900156924,0.3036994731621243
LH_Default_pCunPCC_11,-0.25009721298188553,0.14125882491078456
LH_Default_pCunPCC_12,-0.009091381629099152,0.958031339206951
LH_Default_pCunPCC_13,-0.15215382563296975,0.3756832586365858
LH_Default_pCunPCC_14,-0.07633735298314395,0.658122846333973
LH_Default_pCunPCC_15,-0.1345596553718513,0.43396006478790317
LH_Default_pCunPCC_16,-0.19693040391366295,0.24965043622567176
LH_Default_pCunPCC_17,-0.13258362010667873,0.44080211703849626
LH_Default_pCunPCC_18,0.07903678372318414,0.6468069003176877
LH_Default_pCunPCC_19,0.042536810643132444,0.8054306161454767
LH_Default_pCunPCC_20,0.03901085830825329,0.8212866417683233
LH_Default_pCunPCC_21,-0.11359729171520541,0.5094656325039952
LH_Default_pCunPCC_22,-0.09546969514758813,0.5796677210910126
LH_Default_pCunPCC_23,0.009554692851440106,0.9558945812370674
LH_Default_pCunPCC_24,-0.21965472048461637,0.19802316028049516
LH_Default_pCunPCC_25,0.19469321665356565,0.2551777998098057
LH_Default_pCunPCC_26,-0.0585859576538708,0.7343070099380924
LH_Default_pCunPCC_27,0.15951920167517172,0.35273017827432573
LH_Default_pCunPCC_28,-0.03365283797490959,0.8455134738547971
LH_Default_pCunPCC_29,-0.08262528796689887,0.6318842961847122
LH_Default_pCunPCC_30,-0.17488543844364574,0.3076479652377867
LH_Default_pCunPCC_31,-0.06335671966813483,0.7135491468010171
LH_Default_pCunPCC_32,-0.24035566521073742,0.15793930484670748
LH_Default_PHC_1,-0.10264732648474983,0.5513586886036435
LH_Default_PHC_2,-0.03431038933521307,0.8425322992365913
LH_Default_PHC_3,0.045504956553418865,0.792141731600256
RH_Vis_1,-0.10731531829317467,0.5333035511088795
RH_Vis_2,-0.04748615257351711,0.7833033303286582
RH_Vis_3,-0.30443248814801166,0.0710351384662812
RH_Vis_4,-0.13595225839487068,0.42917359456051063
RH_Vis_5,0.12106703957684346,0.4818314150620505
RH_Vis_6,0.03813290712122783,0.8252458711026951
RH_Vis_7,-0.20616050307601153,0.22769443042766405
RH_Vis_8,-0.21135257844494817,0.21593957921356263
RH_Vis_9,-0.15384068066526213,0.3703502364818413
RH_Vis_10,-0.08972577491578147,0.6027800253354363
RH_Vis_11,-0.22437182844336398,0.18831940697052682
RH_Vis_12,-0.4067828932674932,0.013813442895150704
RH_Vis_13,-0.2927137483907598,0.08318909118778617
RH_Vis_14,-0.29580326102032256,0.07983901516769933
RH_Vis_15,-0.19895475452236006,0.24471828562203604
RH_Vis_16,-0.03077375957635024,0.8585908638541699
RH_Vis_17,0.07234666576939226,0.6749890135135856
RH_Vis_18,-0.26297169490679473,0.12124663040637254
RH_Vis_19,-0.024533517086387503,0.8870584195674551
RH_Vis_20,0.08973111362777317,0.6027583607054144
RH_Vis_21,-0.023043571548053796,0.8938774466403128
RH_Vis_22,-0.0068923661597419415,0.9681767187535673
RH_Vis_23,-0.359840043617659,0.031112092767231894
RH_Vis_24,-0.33513960280299976,0.04570853577741406
RH_Vis_25,-0.04141630397462046,0.8104615168563567
RH_Vis_26,-0.1263004009851826,0.46294548979884464
RH_Vis_27,0.12955247739489092,0.4514113128615741
RH_Vis_28,0.03455392358056505,0.8414287199272505
RH_Vis_29,0.11097011154411934,0.5193696242937301
RH_Vis_30,0.06035983369162704,0.7265661905699101
RH_Vis_31,-0.09886342538214124,0.5662016056963719
RH_Vis_32,-0.08071758821521921,0.6398000127179604
RH_Vis_33,-0.1945480036873935,0.255539359721641
RH_Vis_34,-0.13382460370913538,0.4364983177250299
RH_Vis_35,0.2629672459801345,0.12125315863220118
RH_Vis_36,-0.43643312090520325,0.0077887918471105785
RH_Vis_37,0.0756218765977309,0.6611348204136223
RH_Vis_38,-0.05308859693754515,0.7584575261491826
RH_Vis_39,-0.15548954186388084,0.3651809844828895
RH_Vis_40,-0.11858480543632974,0.4909270451795178
RH_Vis_41,-0.0855863155945296,0.619677640265073
RH_Vis_42,-0.20471673739640522,0.23103903372003562
RH_Vis_43,0.16098974989326914,0.34825118055382354
RH_Vis_44,-0.06117176280702188,0.723031927029419
RH_Vis_45,-0.014702545889380041,0.9321767352714512
RH_Vis_46,0.009353067495222423,0.9568244265099886
RH_Vis_47,-0.07378197848834547,0.668904332315588
RH_Vis_48,-0.15007502016195842,0.3823173603828104
RH_Vis_49,-0.009569463287950098,0.9558264659493729
RH_Vis_50,-0.08462597028576666,0.623625853282301
RH_Vis_51,-0.16165673297809133,0.3462311170816661
RH_Vis_52,-0.11590494997359257,0.5008448019163518
RH_Vis_53,0.0068809769074932485,0.9682292783825337
RH_Vis_54,-0.18704791414593638,0.27467656040327215
RH_Vis_55,-0.15559791771731127,0.3648427359137405
RH_Vis_56,-0.051389195932072494,0.7659701681520049
RH_Vis_57,0.006860867758991075,0.9683220792991276
RH_Vis_58,0.06924692060851258,0.688198686650079
RH_Vis_59,-0.06868804644152056,0.6905901846365725
RH_Vis_60,-0.12761265639272829,0.4582725195120586
RH_Vis_61,-0.09505211889130842,0.5813344978943598
RH_Vis_62,-0.14726312055596114,0.3913992949543498
RH_Vis_63,-0.08978530155448818,0.6025384836585032
RH_Vis_64,-0.19287983414707172,0.259717257761082
RH_Vis_65,0.18257451838960678,0.2865244862799557
RH_Vis_66,0.024420514349231162,0.8875753251283414
RH_Vis_67,-0.15383712152393442,0.3703614412683893
RH_Vis_68,-0.192727146984111,0.26010190267209055
RH_Vis_69,-0.07145572371652043,0.6787762219143879
RH_Vis_70,-0.05562119292784617,0.7473020241335937
RH_Vis_71,0.22635346935612807,0.18434454365594555
RH_Vis_72,0.0038545500579648855,0.9821997576373771
RH_Vis_73,-0.293722675978647,0.08208332728932641
RH_Vis_74,0.018486891884654678,0.9147764881823479
RH_Vis_75,-0.2303821504035536,0.17644728805281723
RH_Vis_76,-0.33425764758198073,0.046317176113023224
RH_Vis_77,-0.4757855678023884,0.003358045577189433
RH_Vis_78,-0.09233373572369807,0.5922370081896071
RH_Vis_79,-0.28181005199756537,0.09588717009267729
RH_Vis_80,-0.1338916045446302,0.4362666151124992
RH_Vis_81,0.18301033524519125,0.28535594152528526
RH_SomMot_1,0.14161965708813043,0.40999954238610525
RH_SomMot_2,0.08952495036636275,0.6035952195287622
RH_SomMot_3,0.24354910476707137,0.15232140915897852
RH_SomMot_4,-0.08973431685496831,0.6027453620881051
RH_SomMot_5,-0.06461176187883624,0.7081211714381843
RH_SomMot_6,0.03688818642037669,0.8308663546657565
RH_SomMot_7,-0.21746335716911436,0.20264789111183049
RH_SomMot_8,-0.03563901679286611,0.8365152467310023
RH_SomMot_9,0.06683515746628824,0.6985399606695804
RH_SomMot_10,-0.03779292014589394,0.8267802310979051
RH_SomMot_11,0.05591766940044886,0.745999364187328
RH_SomMot_12,-0.2680179344598262,0.11400963156263609
RH_SomMot_13,-0.07944136911361743,0.6451175122554353
RH_SomMot_14,-0.09546097525133526,0.5797025050994358
RH_SomMot_15,-0.028726452506089094,0.8679129786883313
RH_SomMot_16,-0.024799295965038017,0.8858428552019358
RH_SomMot_17,-0.05329280267122554,0.7575562309909797
RH_SomMot_18,-0.10454942058883879,0.543967126827895
RH_SomMot_19,0.0039050008862858304,0.9819668142747673
RH_SomMot_20,-0.05866728403321046,0.7339515475525081
RH_SomMot_21,-0.005451091879065228,0.974828950802801
RH_SomMot_22,0.09309957395889908,0.5891564355857315
RH_SomMot_23,-0.06119347356912195,0.722937498832011
RH_SomMot_24,-0.07817805189932885,0.650398382157586
RH_SomMot_25,-0.062276431296625696,0.7182324516338353
RH_SomMot_26,0.12477566484037007,0.4684068173808039
RH_SomMot_27,-0.15741966420592582,0.35918495563829966
RH_SomMot_28,-0.06813762523518267,0.6929483981945739
RH_SomMot_29,0.033738257366775416,0.8451260832090199
RH_SomMot_30,-0.003370773772988955,0.9844335375815518
RH_SomMot_31,0.015107042301280273,0.9303152595780612
RH_SomMot_32,-0.20164181724628596,0.23827301802875164
RH_SomMot_33,0.025554634733322326,0.8823896527031232
RH_SomMot_34,0.11606911536733527,0.5002343481411822
RH_SomMot_35,-0.10804289575910236,0.5305153371848426
RH_SomMot_36,0.19130820631526557,0.2636944619158889
RH_SomMot_37,-0.018089068862744383,0.9166039658249556
RH_SomMot_38,0.04021429296970272,0.8158666805835083
RH_SomMot_39,-0.2612617054558717,0.12377521442223433
RH_SomMot_40,0.015880888604468374,0.926755073665085
RH_SomMot_41,0.1858640547617898,0.2777804752822775
RH_SomMot_42,0.2209449092159299,0.19533504838124902
RH_SomMot_43,0.10355241612439989,0.5478356238064421
RH_SomMot_44,-0.19738935518787812,0.24852647122946764
RH_SomMot_45,-0.12069252893062998,0.4831980975045058
RH_SomMot_46,0.123354855622328,0.47352639584293943
RH_SomMot_47,0.0649579773514938,0.7066262878232972
RH_SomMot_48,0.054260978090909545,0.7532873335037091
RH_SomMot_49,0.09156985501622725,0.5953167184408783
RH_SomMot_50,-0.183035516170085,0.2852885187221113
RH_SomMot_51,-0.1838246667809832,0.2831807535360299
RH_SomMot_52,-0.061549209744831294,0.7213908444492612
RH_SomMot_53,-0.021070739510075823,0.9029179587359996
RH_SomMot_54,0.03905819488791265,0.821073294186496
RH_SomMot_55,0.006539032404428459,0.9698073595249623
RH_SomMot_56,-0.0024813443551817316,0.9885406649943291
RH_SomMot_57,-0.22233324126935586,0.19247110987018026
RH_SomMot_58,-0.04290340219989218,0.8037863353450594
RH_SomMot_59,0.03149822279361576,0.8552965650594955
RH_SomMot_60,-0.05751634670634596,0.7389871151806027
RH_SomMot_61,-0.06897713769586802,0.6893527540956585
RH_SomMot_62,-0.034311279120545116,0.8425282666211718
RH_SomMot_63,0.021655951322892882,0.900234916789415
RH_SomMot_64,-0.20489344876332824,0.2306278865705556
RH_SomMot_65,-0.22604569260980964,0.18495797287855142
RH_SomMot_66,0.0014355796545525807,0.9933700666971839
RH_SomMot_67,-0.14206054572010698,0.4085286137009494
RH_SomMot_68,-0.10193122724960431,0.5541536226897803
RH_SomMot_69,-0.08079713502389448,0.6394691535264684
RH_SomMot_70,-0.047595863104945194,0.7828146643965299
RH_SomMot_71,0.07503746559171273,0.6635989394344903
RH_SomMot_72,-0.10474045749960617,0.5432273650136603
RH_SomMot_73,0.04379692463022628,0.79978208610993
RH_SomMot_74,-0.04178262859578083,0.8088159429093921
RH_SomMot_75,-0.14959480301831005,0.3838595734456377
RH_SomMot_76,-0.11704200664927854,0.4966243755235523
RH_SomMot_77,-0.26734205352168405,0.11495963630646522
RH_SomMot_78,-0.13289486701579115,0.4397205189067981
RH_SomMot_79,-0.07331493016760943,0.6708820218987028
RH_SomMot_80,-0.08603823756462178,0.6178232885057615
RH_SomMot_81,-0.04353328123637238,0.8009630650342789
RH_SomMot_82,-0.21701365966235167,0.20360616431286738
RH_SomMot_83,0.16909542733164462,0.32418718678880787
RH_SomMot_84,-0.13069255934070578,0.4474048584115593
RH_SomMot_85,-0.23484922868402605,0.16797562524490944
RH_SomMot_86,0.08232783273043144,0.633115922381507
RH_SomMot_87,-0.19796041941391684,0.24713266980632456
RH_SomMot_88,0.1001585969113131,0.561100538143426
RH_SomMot_89,-0.34709039857482155,0.03807774185236195
RH_SomMot_90,-0.08153067405154615,0.6364213779622242
RH_SomMot_91,-0.12095216829048971,0.48225039529170977
RH_SomMot_92,-0.14646204682161534,0.39400932182135107
RH_SomMot_93,-0.35446040150074903,0.03391174303131606
RH_SomMot_94,-0.1260321307076026,0.46390391958675015
RH_SomMot_95,0.05439613648283126,0.7526919599305226
RH_SomMot_96,-0.27399960533232753,0.1058574550007623
RH_SomMot_97,0.08104565206710533,0.6384359375814612
RH_SomMot_98,-0.08423508758944522,0.6252358375342874
RH_SomMot_99,0.22577119383490643,0.18550629143536346
RH_SomMot_100,-0.08644602618225017,0.6161520207492014
RH_SomMot_101,-0.058081093456528,0.7365148910286867
RH_SomMot_102,-0.1454810584931515,0.3972192038079684
RH_SomMot_103,-0.11570207891791,0.5015997044143494
RH_DorsAttn_Post_1,0.405060268864857,0.0142596796390709
RH_DorsAttn_Post_2,0.17355307388759877,0.31140575810895577
RH_DorsAttn_Post_3,0.24823124416227385,0.1443492985863997
RH_DorsAttn_Post_4,-0.1030269089073558,0.5498798682238775
RH_DorsAttn_Post_5,-0.053453141988040645,0.7568487678957685
RH_DorsAttn_Post_6,-0.01488139274110006,0.9313536452086467
RH_DorsAttn_Post_7,0.15500745617103537,0.3666878725922099
RH_DorsAttn_Post_8,0.04745678965756264,0.7834341306904058
RH_DorsAttn_Post_9,-0.2425321691111969,0.1540944018518216
RH_DorsAttn_Post_10,-0.1709985891781317,0.3186908793846568
RH_DorsAttn_Post_11,-0.2062216313283154,0.22755355279282075
RH_DorsAttn_Post_12,-0.14956063526156405,0.38396944128670507
RH_DorsAttn_Post_13,-0.1100879783660335,0.5227162534630999
RH_DorsAttn_Post_14,-0.210173434923061,0.21857177909630185
RH_DorsAttn_Post_15,-0.2734631537557012,0.10657001177968597
RH_DorsAttn_Post_16,-0.03665746508380495,0.8319090842075201
RH_DorsAttn_Post_17,-0.16248183091639942,0.34374206382128747
RH_DorsAttn_Post_18,0.08821438555094802,0.6089266881460045
RH_DorsAttn_Post_19,-0.25568479793087046,0.13229512823806253
RH_DorsAttn_Post_20,0.09345264077861315,0.5877386121216887
RH_DorsAttn_Post_21,0.11066162296953523,0.5205387632999636
RH_DorsAttn_Post_22,-0.20514596984053313,0.23004121846926354
RH_DorsAttn_Post_23,0.0059619176381319324,0.9724710094810483
RH_DorsAttn_Post_24,-0.2681191030520676,0.11386794041431675
RH_DorsAttn_Post_25,0.1615701568652935,0.3464929231336932
RH_DorsAttn_Post_26,0.06407726782994011,0.7104311102455647
RH_DorsAttn_Post_27,0.020169031054687772,0.9070541178380619
RH_DorsAttn_Post_28,-0.037698958814840415,0.8272043899312573
RH_DorsAttn_Post_29,-0.06356181518714685,0.7126611665980263
RH_DorsAttn_Post_30,0.055914110259121005,0.7460149982585865
RH_DorsAttn_Post_31,0.17444873180272918,0.3088764785606378
RH_DorsAttn_Post_32,-0.04066879531725784,0.8138218910914479
RH_DorsAttn_Post_33,-0.19206229938408506,0.2617811546867175
RH_DorsAttn_Post_34,0.00011504924341982293,0.9994686626143914
RH_DorsAttn_Post_35,-0.0790089334422945,0.6469232561502145
RH_DorsAttn_Post_36,-0.0021749912653946965,0.9899553872445772
RH_DorsAttn_Post_37,-0.2517323714863918,0.13859079089764
RH_DorsAttn_Post_38,-0.2268800443155704,0.1832983661746125
RH_DorsAttn_Post_39,-0.08790829939676055,0.6101747450516033
RH_DorsAttn_Post_40,0.22552045232836582,0.18600815659765663
RH_DorsAttn_Post_41,-0.4269532590001791,0.009405341768754134
RH_DorsAttn_Post_42,0.08728651740680082,0.6127133749527638
RH_DorsAttn_Post_43,0.2657529858973728,0.11721661043140039
RH_DorsAttn_Post_44,-0.028616919931727495,0.8684122254774718
RH_DorsAttn_Post_45,0.25337820741488154,0.13594295798405545
RH_DorsAttn_Post_46,0.03270486068226027,0.8498150782109084
RH_DorsAttn_Post_47,-0.5360033027765042,0.0007535521226959932
RH_DorsAttn_Post_48,0.0688498094148672,0.6898976744135461
RH_DorsAttn_Post_49,0.09463062757956857,0.583019069666437
RH_DorsAttn_Post_50,0.1134790392445907,0.5099093833973677
RH_DorsAttn_Post_51,-0.1575644322794325,0.3587376217236874
RH_DorsAttn_Post_52,0.08065245592892097,0.6400709685176507
RH_DorsAttn_FEF_1,-0.2953723379840638,0.08029989327016192
RH_DorsAttn_FEF_2,-0.3172443291855523,0.0593870671093495
RH_DorsAttn_FEF_3,-0.08597292732125739,0.6180911298106364
RH_DorsAttn_FEF_4,-0.2871851562092829,0.08945416835143707
RH_DorsAttn_FEF_5,-0.11167295297781817,0.5167107733031594
RH_DorsAttn_FEF_6,0.05542499526215343,0.7481644579575055
RH_DorsAttn_PrCv_1,-0.29368245768164336,0.08212718676154596
RH_DorsAttn_PrCv_2,-0.3497392005294746,0.03653509605200065
RH_DorsAttn_PrCv_3,-0.24155571868792597,0.15581085979742604
RH_SalVentAttn_TempOccPar_1,-0.0007599656520100486,0.9964902250949584
RH_SalVentAttn_TempOccPar_2,-0.13970813125952328,0.4164116090247696
RH_SalVentAttn_TempOccPar_3,-0.11000807564322514,0.5230199093086454
RH_SalVentAttn_TempOccPar_4,-0.029088328200589285,0.8662639168213585
RH_SalVentAttn_TempOccPar_5,0.08996841937580191,0.6017957063138564
RH_SalVentAttn_TempOccPar_6,-0.07438534192193398,0.6663526701371054
RH_SalVentAttn_TempOccPar_7,-0.08694163661214066,0.6141233832521025
RH_SalVentAttn_TempOccPar_8,-0.034579193483992306,0.8413142259587728
RH_SalVentAttn_TempOccPar_9,0.09807027073724987,0.5693359214505501
RH_SalVentAttn_TempOccPar_10,0.17453299447366422,0.3086391957425917
RH_SalVentAttn_TempOccPar_11,0.18947391385347107,0.2683868584672893
RH_SalVentAttn_TempOccPar_12,0.14827338282184585,0.3881220323971716
RH_SalVentAttn_TempOccPar_13,0.15063807632001025,0.380513739598635
RH_SalVentAttn_TempOccPar_14,0.2681288017121862,0.11385436396467365
RH_SalVentAttn_TempOccPar_15,-0.02280644375709148,0.894963412481055
RH_SalVentAttn_TempOccPar_16,0.003041998092837235,0.9859516880607877
RH_SalVentAttn_TempOccPar_17,0.24674521367940033,0.14684568451664093
RH_SalVentAttn_TempOccPar_18,0.06357720847338964,0.7125945349165592
RH_SalVentAttn_PrC_1,-0.10310609980189855,0.5495715828483754
RH_SalVentAttn_PrC_2,-0.07265702289317297,0.6736715883709358
RH_SalVentAttn_FrOperIns_1,0.0877290076523744,0.6109063050231149
RH_SalVentAttn_FrOperIns_2,0.012849301000015,0.9407096743927856
RH_SalVentAttn_FrOperIns_3,-0.016452130787574015,0.924127890238452
RH_SalVentAttn_FrOperIns_4,-0.27229637824992764,0.10813234243608436
RH_SalVentAttn_FrOperIns_5,0.09406463512992147,0.5852845819024537
RH_SalVentAttn_FrOperIns_6,-0.13187606281071956,0.44326632325008064
RH_SalVentAttn_FrOperIns_7,0.16955802672572023,0.32284581397453094
RH_SalVentAttn_FrOperIns_8,0.20121125012416044,0.23929801139935986
RH_SalVentAttn_FrOperIns_9,0.03914752933523938,0.8206706952324008
RH_SalVentAttn_FrOperIns_10,0.27474969436715285,0.10486718621423839
RH_SalVentAttn_FrOperIns_11,-0.07206727317516312,0.6761758125830328
RH_SalVentAttn_FrOperIns_12,0.16739647121883808,0.3291432395011872
RH_SalVentAttn_FrOperIns_13,0.11211490935219336,0.5150423081861687
RH_SalVentAttn_FrOperIns_14,-0.004017914644908853,0.9814454701940141
RH_SalVentAttn_FrOperIns_15,-0.020517382012142246,0.9054559319735005
RH_SalVentAttn_FrOperIns_16,0.037227461567445656,0.8293335404471049
RH_SalVentAttn_FrOperIns_17,0.058315729848560954,0.7354885153241144
RH_SalVentAttn_FrOperIns_18,-0.021943618920709795,0.8989164338575726
RH_SalVentAttn_FrOperIns_19,0.12666743743460807,0.4616359153078827
RH_SalVentAttn_FrOperIns_20,0.046681074805177754,0.7868917452484598
RH_SalVentAttn_FrOperIns_21,-0.03669074305521921,0.8317586691742826
RH_SalVentAttn_FrOperIns_22,0.04888124699546553,0.7770955287750215
RH_SalVentAttn_FrOperIns_23,-0.10817111382543515,0.5300247150842532
RH_SalVentAttn_FrOperIns_24,-0.26861836160181984,0.11317064483095146
RH_SalVentAttn_PFCl_1,-0.2277523898550044,0.18157448312160776
RH_SalVentAttn_PFCl_2,-0.2721227811316661,0.10836626338468819
RH_SalVentAttn_Med_1,-0.0900310602631703,0.6015417078383598
RH_SalVentAttn_Med_2,-0.07671649051308381,0.6565289154228233
RH_SalVentAttn_Med_3,-0.08261772479157747,0.6319155997700578
RH_SalVentAttn_Med_4,-0.33829273508379637,0.043584973335268305
RH_SalVentAttn_Med_5,-0.22010646449764215,0.19707902641230604
RH_SalVentAttn_Med_6,0.02437451244756958,0.887785763556321
RH_SalVentAttn_Med_7,-0.05089269571684984,0.7681690834720558
RH_SalVentAttn_Med_8,-0.04410683686134125,0.7983944070893433
RH_SalVentAttn_Med_9,-0.030156604470116623,0.8613990666428386
RH_SalVentAttn_Med_10,-0.20128972919043753,0.23911096584580951
RH_SalVentAttn_Med_11,-0.29418945736378294,0.08157561166400976
RH_SalVentAttn_Med_12,-0.08508465462438163,0.6217387929660396
RH_SalVentAttn_Med_13,-0.3389624765031475,0.04314432910336311
RH_SalVentAttn_Med_14,-0.10728150645056081,0.5334332962869789
RH_SalVentAttn_Med_15,-0.282838465884222,0.09462976958996706
RH_SalVentAttn_Med_16,-0.4137647718316286,0.012123420052116364
RH_SalVentAttn_Med_17,-0.21501920584080741,0.2078941587411653
RH_SalVentAttn_Med_18,-0.2954054379984127,0.08026441934015753
RH_SalVentAttn_Med_19,-0.13597121082244143,0.4291086566454222
RH_SalVentAttn_Med_20,-0.021066824454615322,0.9029359118332532
RH_Limbic_OFC_1,0.30513879974450614,0.07034963436740375
RH_Limbic_OFC_2,0.1156636401915703,0.5017428033780209
RH_Limbic_OFC_3,0.24847878244161944,0.14393649540040154
RH_Limbic_OFC_4,-0.008716515068752147,0.9597604082705176
RH_Limbic_OFC_5,-0.095628699786406,0.5790336094029545
RH_Limbic_OFC_6,0.05109529983693263,0.7672715678651449
RH_Limbic_OFC_7,-0.10578132838090987,0.5392051743467312
RH_Limbic_OFC_8,-0.15148817722614585,0.3778001159326535
RH_Limbic_OFC_9,-0.06358477164871097,0.7125617975747363
RH_Limbic_OFC_10,-0.16592218590234598,0.33348168526468513
RH_Limbic_OFC_11,-0.11361428661504545,0.509401873796799
RH_Limbic_OFC_12,-0.37282850704358955,0.02512617316016104
RH_Limbic_OFC_13,-0.2196780328603134,0.19797436080862704
RH_Limbic_OFC_14,0.01869590245912762,0.9138165291399809
RH_Limbic_TempPole_1,-0.08780641897625337,0.6105903998170662
RH_Limbic_TempPole_2,0.11218965132007631,0.5147604082300341
RH_Limbic_TempPole_3,-0.18006817106659767,0.2933045264211696
RH_Limbic_TempPole_4,-0.012010856281727727,0.9445723386386431
RH_Limbic_TempPole_5,-0.1878225612559236,0.272657834965436
RH_Limbic_TempPole_6,-0.20225007449920043,0.23683007256422292
RH_Limbic_TempPole_7,0.07060909297317959,0.6823822668076126
RH_Limbic_TempPole_8,0.16577830761417137,0.333906961007962
RH_Limbic_TempPole_9,-0.10212511147343414,0.5533962395416141
RH_Limbic_TempPole_10,0.15209171861680074,0.3758804713974452
RH_Limbic_TempPole_11,0.23507016238194692,0.16756434086356425
RH_Limbic_TempPole_12,-0.37668020978849254,0.023546414133900937
RH_Limbic_TempPole_13,-0.018173598469278417,0.916215627055706
RH_Limbic_TempPole_14,0.1831464724009779,0.28499155209169685
RH_Limbic_TempPole_15,-0.17884462725664677,0.2966514286312098
RH_Limbic_TempPole_16,-0.1710604292587015,0.3185132694525728
RH_Limbic_TempPole_17,0.0007890616323646763,0.9963558510272437
RH_Cont_Par_1,0.07414963778750266,0.6673490409364333
RH_Cont_Par_2,-0.005880947172925448,0.9728447495138444
RH_Cont_Par_3,0.15147883448016047,0.37782987705766835
RH_Cont_Par_4,-0.23124168303420758,0.17479404330010365
RH_Cont_Par_5,-0.04945738299789706,0.7745358127975526
RH_Cont_Par_6,0.08184459031665443,0.6351188796439637
RH_Cont_Par_7,0.004563619988988387,0.9789259563969616
RH_Cont_Par_8,-0.017787164699617188,0.9179911029618341
RH_Cont_Par_9,0.048829906381813025,0.7773237427383619
RH_Cont_Par_10,-0.04273194056642729,0.8045552930364543
RH_Cont_Par_11,0.1510308275655285,0.3792586124892142
RH_Cont_Par_12,-0.02915862124181238,0.8659436567972542
RH_Cont_Par_13,-0.31122502039351013,0.06465525898553313
RH_Cont_Par_14,0.008925347686158897,0.958797146659722
RH_Cont_Par_15,0.09120299652386867,0.5967982450410094
RH_Cont_Par_16,0.1730374432877393,0.31286776431054714
RH_Cont_Par_17,-0.1770238595318974,0.30167696972752317
RH_Cont_Temp_1,0.1918776689277074,0.2622487552150369
RH_Cont_Temp_2,-0.0203135321925949,0.9063911226798353
RH_Cont_Temp_3,-0.2745734278928961,0.10509925979633224
RH_Cont_Temp_4,0.046039895494981414,0.7897527265130002
RH_Cont_PFCv_1,0.09224226579157473,0.5926054159924689
RH_Cont_PFCv_2,0.38410342187726954,0.020733588220238908
RH_Cont_PFCl_1,-0.0341563674942541,0.8432304043130072
RH_Cont_PFCl_2,-0.05153138362811661,0.7653407736769727
RH_Cont_PFCl_3,-0.1050946810402517,0.5418569547588044
RH_Cont_PFCl_4,-0.15915278807547834,0.35385159380262543
RH_Cont_PFCl_5,-0.10884832944157435,0.527437030642391
RH_Cont_PFCl_6,-0.16045925987836626,0.3498629501391889
RH_Cont_PFCl_7,-0.23621949809521411,0.16543641751908808
RH_Cont_PFCl_8,0.05584621963829423,0.7463132372834864
RH_Cont_PFCl_9,-0.023802024564999365,0.8904052709407713
RH_Cont_PFCl_10,-0.10702951924455564,0.5344007189962106
RH_Cont_PFCl_11,0.06504357470042682,0.7062568632817887
RH_Cont_PFCl_12,-0.3536845976698304,0.034331938108928484
RH_Cont_PFCl_13,-0.021909896056628343,0.899070984020038
RH_Cont_PFCl_14,-0.11157178438557687,0.5170930788639578
RH_Cont_PFCl_15,-0.22994135075011013,0.17729943646029744
RH_Cont_PFCl_16,-0.14793562030984175,0.3892159433024991
RH_Cont_PFCl_17,-0.04400753681829665,0.7988389720858899
RH_Cont_PFCl_18,-0.0041562762640258814,0.9808066388920261
RH_Cont_PFCl_19,-0.18952427570325875,0.2682572986779039
RH_Cont_PFCl_20,-0.2107711037305257,0.21723486641823167
RH_Cont_PFCl_21,-0.18126252991766137,0.2900608934036684
RH_Cont_PFCl_22,-0.06868075020179891,0.6906214258069142
RH_Cont_PFCl_23,-0.2817541734787196,0.09595585452410176
RH_Cont_PFCl_24,-0.1723168061474008,0.31491826081484925
RH_Cont_PFCl_25,-0.06913560846348651,0.6886747698099884
RH_Cont_PFCl_26,0.09342407866945798,0.5878532539808528
RH_Cont_PFCl_27,0.03562629286261939,0.836572827787534
RH_Cont_PFCl_28,-0.09918312525190724,0.564940485601476
